Data Source,nData,percentageLHS,Lower Bound,Upper Bound,True Value,Repetition Index
lognorm,30,0.9,0.0011056261499024314,0.007158714351259476,0.005,0
lognorm,30,0.9,0.0004201476497925683,0.004323867133782944,0.005,1
lognorm,30,0.9,0.002629838797395623,0.011654095970922729,0.005,2
lognorm,30,0.9,0.0013914897389877834,0.00805243619361223,0.005,3
lognorm,30,0.9,0.0030285029036784946,0.006122780975773878,0.005,4
lognorm,30,0.9,0.0018516909009920533,0.007922726695781356,0.005,5
lognorm,30,0.9,0.0025284840197410396,0.008331190355849926,0.005,6
lognorm,30,0.9,0.0020823043063085763,0.006882874338579614,0.005,7
lognorm,30,0.9,0.0028918604413762927,0.006363094481605258,0.005,8
lognorm,30,0.9,0.0014052996640802286,0.014260726908210942,0.005,9
lognorm,30,0.9,0.0022922256569870678,0.010906926451653842,0.005,10
lognorm,30,0.9,0.008137261621101805,0.008137261621111131,0.005,11
lognorm,30,0.9,0.0038412921778557927,0.006122361588487024,0.005,12
lognorm,30,0.9,0.0027670305010980556,0.006512593941172185,0.005,13
lognorm,30,0.9,0.0033898878390718327,0.008621838058536446,0.005,14
lognorm,30,0.9,0.002090560665062569,0.00846223242006472,0.005,15
lognorm,30,0.9,0.00037345660967528593,0.0045938247131100205,0.005,16
lognorm,30,0.9,0.0032901488200730803,0.00928929541807868,0.005,17
lognorm,30,0.9,0.004854941406648017,0.010466148045720037,0.005,18
lognorm,30,0.9,0.0020351113596141614,0.007011546349626974,0.005,19
lognorm,30,0.9,0.005018067806281608,0.009227693738431396,0.005,20
lognorm,30,0.9,0.0023907721890174204,0.007635403713835468,0.005,21
lognorm,30,0.9,4.008235957614718e-05,0.002620353277053618,0.005,22
lognorm,30,0.9,0.004990655937903288,0.0049906559380349606,0.005,23
lognorm,30,0.9,0.0039471197224028925,0.007717641600819736,0.005,24
lognorm,30,0.9,0.0,0.0,0.005,25
lognorm,30,0.9,0.0015631583556064605,0.006751176431152602,0.005,26
lognorm,30,0.9,0.002683136895118699,0.0074922640221388725,0.005,27
lognorm,30,0.9,0.0006799645852221629,0.005714637709235007,0.005,28
lognorm,30,0.9,0.0012668406592656557,0.006289110076511096,0.005,29
lognorm,30,0.9,0.004288950416348136,0.009925018873328152,0.005,30
lognorm,30,0.9,0.0015463647962700017,0.015596130001182424,0.005,31
lognorm,30,0.9,0.0019713552581102634,0.006142328847204832,0.005,32
lognorm,30,0.9,0.0011908938660026625,0.005590156118113577,0.005,33
lognorm,30,0.9,0.0036645007381505227,0.008642531208495275,0.005,34
lognorm,30,0.9,0.00280466140300506,0.007889419180176294,0.005,35
lognorm,30,0.9,0.0022167468025072966,0.006726936938257877,0.005,36
lognorm,30,0.9,0.003052121861331236,0.006499684034652331,0.005,37
lognorm,30,0.9,0.0005763820417978405,0.009219535380332423,0.005,38
lognorm,30,0.9,0.003668553129446102,0.007657485226210643,0.005,39
lognorm,30,0.9,0.0020284623051995522,0.007746337652832835,0.005,40
lognorm,30,0.9,0.0021274254996168714,0.007687963987573728,0.005,41
lognorm,30,0.9,0.002614458662193538,0.0068431937890106745,0.005,42
lognorm,30,0.9,0.0,0.0,0.005,43
lognorm,30,0.9,0.0026425342835668295,0.005259971242981513,0.005,44
lognorm,30,0.9,0.001042174927514905,0.006974727970046002,0.005,45
lognorm,30,0.9,0.0005344198590192898,0.0035440541854807233,0.005,46
lognorm,30,0.9,0.006836516967718942,0.0068365170496062395,0.005,47
lognorm,30,0.9,0.0018065357804034844,0.006885569696002403,0.005,48
lognorm,30,0.9,0.0,0.0,0.005,49
lognorm,30,0.9,0.00031641620629727644,0.01581635158276957,0.005,50
lognorm,30,0.9,0.004173157658348803,0.007917451463404035,0.005,51
lognorm,30,0.9,0.0023709335486688855,0.009994652524449244,0.005,52
lognorm,30,0.9,0.0026131058592191447,0.005793225948527714,0.005,53
lognorm,30,0.9,0.0017971519508435563,0.007850262857876312,0.005,54
lognorm,30,0.9,0.001667274744573355,0.008288641020497511,0.005,55
lognorm,30,0.9,0.003993397718122705,0.00867428183523269,0.005,56
lognorm,30,0.9,0.0019692701108489975,0.0061487895393709914,0.005,57
lognorm,30,0.9,0.0023710651962246198,0.008190448861798956,0.005,58
lognorm,30,0.9,0.0022281821197745575,0.007216039469740173,0.005,59
lognorm,30,0.9,0.0008442891368355594,0.005974114335607975,0.005,60
lognorm,30,0.9,0.0,0.0,0.005,61
lognorm,30,0.9,0.005465136628671319,0.010013186005184239,0.005,62
lognorm,30,0.9,0.001565243257865186,0.0055118550984956105,0.005,63
lognorm,30,0.9,0.001340691840793884,0.006972465488598445,0.005,64
lognorm,30,0.9,0.0016804717969936878,0.014358115685901396,0.005,65
lognorm,30,0.9,0.0018305292729832612,0.007692359901979673,0.005,66
lognorm,30,0.9,0.0009546510645068729,0.008855483546178534,0.005,67
lognorm,30,0.9,0.0006504707840893076,0.0036898843620196686,0.005,68
lognorm,30,0.9,0.0,0.0,0.005,69
lognorm,30,0.9,0.002692739150478474,0.007042755290173375,0.005,70
lognorm,30,0.9,0.0021493751053996758,0.013184248211552153,0.005,71
lognorm,30,0.9,0.002829387070339047,0.005907887145071436,0.005,72
lognorm,30,0.9,0.003113389731158966,0.007413768103170256,0.005,73
lognorm,30,0.9,0.0040207875950317344,0.007259210362099422,0.005,74
lognorm,30,0.9,0.0019131818465632834,0.0055179782760588665,0.005,75
lognorm,30,0.9,0.0,0.0,0.005,76
lognorm,30,0.9,0.013196221619752719,0.013227679600887257,0.005,77
lognorm,30,0.9,0.0,0.0,0.005,78
lognorm,30,0.9,0.0,0.0,0.005,79
lognorm,30,0.9,0.002521556129709968,0.010016666258084462,0.005,80
lognorm,30,0.9,0.001510650078945508,0.01367312092147337,0.005,81
lognorm,30,0.9,0.0020368188968392874,0.00952576472811022,0.005,82
lognorm,30,0.9,0.0011811574640644197,0.00524919259162604,0.005,83
lognorm,30,0.9,0.004212470974699745,0.00818653906263398,0.005,84
lognorm,30,0.9,0.0009439206487902863,0.005565953348951369,0.005,85
lognorm,30,0.9,0.0010997596177427127,0.014465996459147057,0.005,86
lognorm,30,0.9,0.001826958967796033,0.010616133711658328,0.005,87
lognorm,30,0.9,0.005341536202133623,0.009725607995662423,0.005,88
lognorm,30,0.9,0.0017980344344017776,0.006932356953971023,0.005,89
lognorm,30,0.9,0.0020767015258212115,0.00716605442583816,0.005,90
lognorm,30,0.9,0.002197206960783282,0.007736743215873865,0.005,91
lognorm,30,0.9,0.0022933484583528506,0.006638633158835949,0.005,92
lognorm,30,0.9,0.00141781917655206,0.013810602823476216,0.005,93
lognorm,30,0.9,0.0008924415454394819,0.006623976649427155,0.005,94
lognorm,30,0.9,0.0013258996343029628,0.00675228845898886,0.005,95
lognorm,30,0.9,0.0,0.0,0.005,96
lognorm,30,0.9,0.003504512743289504,0.0075752284389343,0.005,97
lognorm,30,0.9,0.003105886794776265,0.011295933164599276,0.005,98
