method,region,quantile,lb,ub
bayesian,KURIL_ISLANDS,0.99,0.0027680118277589633,0.013081964185462142
bayesian,KURIL_ISLANDS,0.99,0.0026137795006460646,0.014337659121551447
bayesian,KURIL_ISLANDS,0.99,0.0010551823655596602,0.009403757043730636
bayesian,KURIL_ISLANDS,0.99,0.0021513730036958833,0.012000344141029884
bayesian,KURIL_ISLANDS,0.99,0.003191355748920871,0.01418672509386003
bayesian,KURIL_ISLANDS,0.99,0.001498776628492733,0.011485970068384269
bayesian,KURIL_ISLANDS,0.99,0.0038525882843945393,0.015591363532821796
bayesian,KURIL_ISLANDS,0.99,0.0017848076551076721,0.012659058404402894
bayesian,KURIL_ISLANDS,0.99,0.005650125430313346,0.01918788675420989
bayesian,KURIL_ISLANDS,0.99,0.0025689166250987866,0.013717921710945165
bayesian,KURIL_ISLANDS,0.99,0.00498842745508566,0.018697469907655796
bayesian,KURIL_ISLANDS,0.99,0.0033187485267750167,0.014735124125741142
bayesian,KURIL_ISLANDS,0.99,0.0011922102358132623,0.010401825460042823
bayesian,KURIL_ISLANDS,0.99,0.0027048823340867713,0.014412257334009889
bayesian,KURIL_ISLANDS,0.99,0.0008510727417765221,0.007882672341622444
bayesian,KURIL_ISLANDS,0.99,0.0030582205006657237,0.014386763627294597
bayesian,KURIL_ISLANDS,0.99,0.00273467082732431,0.01444457871176042
bayesian,KURIL_ISLANDS,0.99,0.004491709434307134,0.018430483684606314
bayesian,KURIL_ISLANDS,0.99,0.0038434756952326356,0.015332225754196462
bayesian,KURIL_ISLANDS,0.99,0.0032345689546613753,0.014857581948057962
bayesian,KURIL_ISLANDS,0.99,0.004574764302761753,0.018332944837851726
bayesian,KURIL_ISLANDS,0.99,0.0017147384008876195,0.010190677845381158
bayesian,KURIL_ISLANDS,0.99,0.0022765330684042582,0.014070990518196188
bayesian,KURIL_ISLANDS,0.99,0.005811162385088781,0.019075635145867242
bayesian,KURIL_ISLANDS,0.99,0.002006883357165593,0.01179010766768996
bayesian,KURIL_ISLANDS,0.99,0.0007140310042732443,0.007179495441556487
