method,region,quantile,lb,ub
pl,BANDA_SEA,0.99,0.006516843027074127,0.0185922013223889
pl,BANDA_SEA,0.99,0.005231348531779213,0.016722257987069857
pl,BANDA_SEA,0.99,0.0025252110610976732,0.011249441691553006
pl,BANDA_SEA,0.99,0.005392871051217543,0.01691818519406883
pl,BANDA_SEA,0.99,0.00294241124316351,0.011790506960083949
pl,BANDA_SEA,0.99,0.004608920911440276,0.014959698679279968
pl,BANDA_SEA,0.99,0.003702047321465216,0.013926434188083502
pl,BANDA_SEA,0.99,0.005404839055078625,0.016933444266317613
pl,BANDA_SEA,0.99,0.011622849050555516,0.02617257244872186
pl,BANDA_SEA,0.99,0.005553801729373763,0.015875787464387257
pl,BANDA_SEA,0.99,0.004936187128500017,0.015653532054590497
pl,BANDA_SEA,0.99,0.005373710250529472,0.015903769676387704
pl,BANDA_SEA,0.99,0.006702070830620592,0.019328495719048853
pl,BANDA_SEA,0.99,0.0031022688131820356,0.012489543398652643
pl,BANDA_SEA,0.99,0.005769103965454349,0.017307715071273256
pl,BANDA_SEA,0.99,0.004210742631017103,0.014431171000332716
pl,BANDA_SEA,0.99,0.00441201091607601,0.015027846337964793
pl,BANDA_SEA,0.99,0.004379891606011906,0.014601877488574208
pl,BANDA_SEA,0.99,0.007278641719556856,0.019901911833629344
pl,BANDA_SEA,0.99,0.008060182065851776,0.020847190486861997
pl,BANDA_SEA,0.99,0.003102544643812764,0.011851018646772071
pl,BANDA_SEA,0.99,0.0008326681843433407,0.007308246005545253
pl,BANDA_SEA,0.99,0.0060730869217122205,0.01811542593381672
pl,BANDA_SEA,0.99,0.004338550541460886,0.014789120814567501
pl,BANDA_SEA,0.99,0.005010956093770321,0.015822323505025084
pl,BANDA_SEA,0.99,0.006505664199812375,0.01814391761461728
pl,BANDA_SEA,0.99,0.0033890466865740504,0.013184901153650529
pl,BANDA_SEA,0.99,0.004338454912725954,0.014739452071126334
pl,BANDA_SEA,0.99,0.0023726427218706933,0.011092082049953593
pl,BANDA_SEA,0.99,0.004221385763619326,0.014594261968645859
pl,BANDA_SEA,0.99,0.005702118788474718,0.015985585721105748
pl,BANDA_SEA,0.99,0.004919811824579866,0.01573405638465523
pl,BANDA_SEA,0.99,0.004952928093971398,0.015818801115728823
pl,BANDA_SEA,0.99,0.0023286291152135262,0.010495256885731294
pl,BANDA_SEA,0.99,0.005773674965223991,0.017231955563916088
pl,BANDA_SEA,0.99,0.004381285884854164,0.013695270256519345
pl,BANDA_SEA,0.99,0.003650308300614092,0.012701168046636624
pl,BANDA_SEA,0.99,0.004743817163630675,0.014979890333396228
pl,BANDA_SEA,0.99,0.004412709859762417,0.015212591628989193
pl,BANDA_SEA,0.99,0.0035719748304539802,0.013362796229532788
pl,BANDA_SEA,0.99,0.0030990743505197775,0.012369902821979558
pl,BANDA_SEA,0.99,0.00683021931345569,0.017932339001015048
pl,BANDA_SEA,0.99,0.005272161522712319,0.016242979597619715
pl,BANDA_SEA,0.99,0.002978183944914263,0.011779806285074641
pl,BANDA_SEA,0.99,0.00512585523129726,0.01654352036434098
pl,BANDA_SEA,0.99,0.0012038864319205555,0.009275466403167263
pl,BANDA_SEA,0.99,0.005939064911909373,0.01669318273372028
pl,BANDA_SEA,0.99,0.006298581571876801,0.01719113608134628
pl,BANDA_SEA,0.99,0.004756285077147734,0.015510556587525034
pl,BANDA_SEA,0.99,0.0034208358217114754,0.013202974540414383
pl,BANDA_SEA,0.99,0.0038308788897359666,0.01313587117657169
pl,BANDA_SEA,0.99,0.0027594628988225883,0.011660889217412814
pl,BANDA_SEA,0.99,0.005415760123681408,0.01708625671773989
pl,BANDA_SEA,0.99,0.003939282708059387,0.012773256687722275
pl,BANDA_SEA,0.99,0.0045401838031258876,0.015069658873466445
pl,BANDA_SEA,0.99,0.005952340542433543,0.01673776218687171
pl,BANDA_SEA,0.99,0.0010506228803657531,0.008157819964265822
pl,BANDA_SEA,0.99,0.003012499135575959,0.012193078710826406
pl,BANDA_SEA,0.99,0.004956790107496431,0.015478941845032197
pl,BANDA_SEA,0.99,0.002344427122540619,0.010360553258044712
pl,BANDA_SEA,0.99,0.007854475782443441,0.02095699134947279
pl,BANDA_SEA,0.99,0.0071181197116257314,0.018985198416711653
pl,BANDA_SEA,0.99,0.0030693960662219293,0.012451291673649938
pl,BANDA_SEA,0.99,0.004015294969115251,0.014097394133463188
pl,BANDA_SEA,0.99,0.0020269754753691792,0.010482350369899529
pl,BANDA_SEA,0.99,0.0047958585839023805,0.014866541137668587
pl,BANDA_SEA,0.99,0.003266573339979915,0.013298538414398969
pl,BANDA_SEA,0.99,0.0051659921567706575,0.01627257522286435
pl,BANDA_SEA,0.99,0.003402560800414009,0.012535757766112782
pl,BANDA_SEA,0.99,0.006334071158506319,0.01886424772333017
pl,BANDA_SEA,0.99,0.0036388806162446006,0.013715724538552907
pl,BANDA_SEA,0.99,0.006999406081762746,0.019443586484178876
pl,BANDA_SEA,0.99,0.002696817840819046,0.01129505649117766
pl,BANDA_SEA,0.99,0.005014158955311043,0.01653273653695569
pl,BANDA_SEA,0.99,0.006818859308052001,0.01884773186619011
pl,BANDA_SEA,0.99,0.0039044547085785694,0.01359500982167174
pl,BANDA_SEA,0.99,0.009658562742818438,0.02249914828841118
pl,BANDA_SEA,0.99,0.00628730962937039,0.018480428079474476
pl,BANDA_SEA,0.99,0.0035119728469607636,0.01228292492006172
pl,BANDA_SEA,0.99,0.005632411917732362,0.017168381897600615
pl,BANDA_SEA,0.99,0.003155418127830638,0.012228378510666434
pl,BANDA_SEA,0.99,0.0044598269053751725,0.014459979146660156
pl,BANDA_SEA,0.99,0.005083309789906084,0.016083887269962262
pl,BANDA_SEA,0.99,0.006196353739734483,0.017281573181607363
pl,BANDA_SEA,0.99,0.003770287846760105,0.01284774446428552
pl,BANDA_SEA,0.99,0.0061881458285055705,0.018333595911094236
pl,BANDA_SEA,0.99,0.007083265029726014,0.019471884264166073
pl,BANDA_SEA,0.99,0.004006055219517767,0.01428845404623915
pl,BANDA_SEA,0.99,0.005797858485452721,0.016736276919298756
pl,BANDA_SEA,0.99,0.0028502248636162976,0.012070883029097756
pl,BANDA_SEA,0.99,0.0048717498358728205,0.015291106827577602
pl,BANDA_SEA,0.99,0.005396394830119595,0.017102958394779256
pl,BANDA_SEA,0.99,0.003153052625214334,0.012557245213495202
pl,BANDA_SEA,0.99,0.005322533136510148,0.016825294127887896
pl,BANDA_SEA,0.99,0.004057309764957814,0.013825330853367276
pl,BANDA_SEA,0.99,0.004752462614840804,0.01621347412935223
pl,BANDA_SEA,0.99,0.003988819246057356,0.013375836216215135
pl,BANDA_SEA,0.99,0.004273863806945377,0.014994210960870223
pl,BANDA_SEA,0.99,0.003355769597526371,0.011877853988933339
pl,BANDA_SEA,0.99,0.002284337850746309,0.010644808874968683
