method,region,quantile,lb,ub
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006109875974079839,0.042184401660721675
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0,0.0
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007815828062560431,0.03410386586234841
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.012706165581611237,0.04612363238997532
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0006105357790361685,0.062654642713373
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007677256577917823,0.03808914385672949
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0029112427847523496,0.05370536738472121
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007010212802816144,0.05518100647719278
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.009231183610953196,0.03991704069612572
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006493504947615647,0.03861708608899144
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0013830481570941975,0.056774761606380716
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007781893653925903,0.03305165327219522
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.017333188867924076,0.026764755162794623
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007630456474591704,0.04556794767866508
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.004327335619728732,0.047388897282656384
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.005900791180462439,0.04149717225031006
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0086596955512824,0.02543767975387725
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00014713739253828655,0.06408862725994396
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0060450751369277595,0.04215546706585223
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0,0.0
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.003877716613736381,0.05525473325323847
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0035785368474967327,0.051149168896706974
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006854014298677877,0.039983057128208994
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.003865420553158486,0.05115105347134218
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00647786355810539,0.04325414505504797
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.004517852215170106,0.07354142990067328
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.01052546014425225,0.04531541898388464
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.005931197024270412,0.04244839819527463
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0069066117725409,0.038306413667649454
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.008033702124180996,0.04941666192645887
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0004344029018413461,0.06526451682126647
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0017470757424401515,0.06541584148884402
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006157215828367374,0.04279338647637297
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.001798255182654457,0.055887516306213525
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007115955675821408,0.03768116931461836
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0,0.0
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.004305649513140487,0.04549043972910141
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00650722742214292,0.04001966917152206
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0012324689593487682,0.05837208486096417
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.005086695101350087,0.05070435071047987
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0008862651135685515,0.06292371671677141
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.005620423823012348,0.04475312630494752
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0035634374573761687,0.04742533058108414
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.005880912040454214,0.04481498268105443
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006785364647162582,0.03887762641815995
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006970996489222217,0.03838188761411426
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006574684894163157,0.03442524816958425
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.004592296495181879,0.04789498432157919
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.006694980660430632,0.037829969371822904
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00744051170676196,0.03548370466671039
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.011859041798041706,0.044105339280441726
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-7.682860857068976e-05,0.061273177043383836
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0024277098906285923,0.05260379112213683
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007545655645589583,0.031124291745131136
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0004718128635095685,0.059573695414838986
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007868378043959292,0.040363620666955334
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00557669645902595,0.046624682058506325
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0023417638525591563,0.06729705223529155
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0,0.0
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.009564479660967322,0.02493424246562872
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0034527298401686047,0.05189929115478978
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00474660189474849,0.046909591176168025
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007521930468030953,0.016575634974529827
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.008116483093973097,0.03763264768357065
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.004500286883035586,0.04877841596863844
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0034957438404258022,0.047390445008722894
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.00645380886608211,0.04514208712340445
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.007091059469610025,0.03808389448341877
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,-0.0038608335270913174,0.04876391884196554
pwm,OFF_COAST_OF_NORTHERN_CA,0.99,0.0,0.0
