method,region,quantile,lb,ub
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0010455652903915795,0.07076673391131803
pl,OFF_COAST_OF_NORTHERN_CA,0.99,9.130500106965616e-06,0.038481170000599946
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.03591134103489091,0.03769179919418075
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0019705579913331865,0.05392934412237657
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0021783684339130235,0.04258818903870947
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.001007355823310427,0.04412871630879208
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0002962820824596055,0.057272984430635235
pl,OFF_COAST_OF_NORTHERN_CA,0.99,8.34673245574105e-06,0.04267613176076905
pl,OFF_COAST_OF_NORTHERN_CA,0.99,5.894723834640924e-07,0.03866736364624596
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0012728620091230448,0.05447313334354928
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.001470122380791763,0.05287765665248742
pl,OFF_COAST_OF_NORTHERN_CA,0.99,4.952954563816262e-06,0.04190980143136166
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0031950260599173425,0.05472274365919554
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.004829059832478846,0.08029102680850177
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.008001545767699887,0.12807260395548756
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0025813933806871085,0.069096615669369
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0014840837182644728,0.06386754242685187
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.006980095294974872,0.0724155826528485
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.014549348523600653,0.014549348532106834
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.004095988079314131,0.04862380450134091
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0015097661960935646,0.05052258522986606
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.00012604179981347293,0.06162566952173896
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0025630472356120465,0.060470827011046197
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.0018247743776009762,0.043442066443990256
pl,OFF_COAST_OF_NORTHERN_CA,0.99,0.001738909853695606,0.04085723929900935
