method,region,quantile,lb,ub
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.010252052694570633,0.13531475662092637
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.006595880670289343,0.06347218698665455
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.007151315381993082,0.14158886925772443
pl,ECUADOR,0.99,0.003935508410803674,0.052578152497525406
pl,ECUADOR,0.99,0.002361013142056267,0.05062023093271928
pl,ECUADOR,0.99,0.0026380151768161616,0.0620638825584856
pl,ECUADOR,0.99,0.00023034638276130676,0.06638792305860837
pl,ECUADOR,0.99,0.005396504045659116,0.05777729087699868
pl,ECUADOR,0.99,0.001591954204761067,0.04310869290210256
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.0007505739125356662,0.04355620557462025
pl,ECUADOR,0.99,0.005377348332895597,0.08054263237485453
pl,ECUADOR,0.99,0.003493538908794006,0.05044045541870346
pl,ECUADOR,0.99,0.00211169756149812,0.0469300459787217
pl,ECUADOR,0.99,0.007486372468863006,0.06594201352964349
pl,ECUADOR,0.99,2.7131735010700204e-06,0.040195860626883614
pl,ECUADOR,0.99,0.021280372256700375,0.34031689599148834
pl,ECUADOR,0.99,0.008331657945058793,0.09297459510873107
pl,ECUADOR,0.99,0.004574579844518962,0.05453351316952167
pl,ECUADOR,0.99,0.008316706903812919,0.06641379960323222
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,9.288841423717102e-05,0.03277400857598879
pl,ECUADOR,0.99,0.014744711531244738,0.21283799354496807
pl,ECUADOR,0.99,0.04649918620042081,0.04649918631075813
pl,ECUADOR,0.99,0.007382799841052723,0.06678789752780363
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.010425397277658748,0.07269477409029465
pl,ECUADOR,0.99,0.015405202839666388,0.16889995630786883
pl,ECUADOR,0.99,0.007194831777045792,0.06531418099446981
pl,ECUADOR,0.99,0.016430941759905844,0.20679847734468595
pl,ECUADOR,0.99,0.005842863522153168,0.08028838460239775
pl,ECUADOR,0.99,0.04278489536047554,0.04278489536153088
pl,ECUADOR,0.99,0.006296977495281842,0.06106661378567549
pl,ECUADOR,0.99,0.0038207985653179177,0.05306243279632974
pl,ECUADOR,0.99,0.002757975488122491,0.047842261147982235
pl,ECUADOR,0.99,0.0018447625645438336,0.046443361401973283
pl,ECUADOR,0.99,0.002610758791798114,0.04929282686559424
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.0027190948939580318,0.04862615056702159
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.0057681806239694875,0.05906983717280267
pl,ECUADOR,0.99,0.003098318305508628,0.05003264056819959
pl,ECUADOR,0.99,0.002786398320891814,0.0487758925070771
pl,ECUADOR,0.99,0.0037869891604480686,0.05282292683417363
pl,ECUADOR,0.99,0.002467931400469666,0.03380154534666354
pl,ECUADOR,0.99,0.0,0.0
pl,ECUADOR,0.99,0.005099670019926291,0.060156327437849814
pl,ECUADOR,0.99,0.008048140636287067,0.0671502988281013
pl,ECUADOR,0.99,0.00488611019489591,0.0808614530376641
