Data Source,nData,percentageLHS,Lower Bound,Upper Bound,True Value,Repetition Index
gamma,500,0.98,0.003011654840042932,0.007750593181386651,0.005,0
gamma,500,0.98,0.003182360158716544,0.008394432854780864,0.005,1
gamma,500,0.98,0.0034292713324656178,0.007945580849450934,0.005,2
gamma,500,0.98,0.002770397975009045,0.006914723238961379,0.005,3
gamma,500,0.98,0.00183412725386227,0.005382240122226459,0.005,4
gamma,500,0.98,0.002725078128738744,0.007627558092501298,0.005,5
gamma,500,0.98,0.0033478501349090257,0.007514562069239377,0.005,6
gamma,500,0.98,0.0019500664595784125,0.0062154563153027625,0.005,7
gamma,500,0.98,0.0025942721778810193,0.006733104854441771,0.005,8
gamma,500,0.98,0.002736082393569321,0.007619821835910969,0.005,9
gamma,500,0.98,0.0015820170998552402,0.004995599593302008,0.005,10
gamma,500,0.98,0.0014351439405150743,0.005246462527213703,0.005,11
gamma,500,0.98,0.0024218157676010395,0.006775047758723086,0.005,12
gamma,500,0.98,0.0016954666391961774,0.005178852100070887,0.005,13
gamma,500,0.98,0.0017752194491269086,0.00539391860840881,0.005,14
gamma,500,0.98,0.0025072975736778976,0.0074110684686444364,0.005,15
gamma,500,0.98,0.0030996315273348215,0.008747631440319968,0.005,16
gamma,500,0.98,0.002019010991267224,0.00514530698727786,0.005,17
gamma,500,0.98,0.0035580291055313574,0.010979670205869808,0.005,18
gamma,500,0.98,0.003288992845891338,0.0076064905820131265,0.005,19
gamma,500,0.98,0.002347803190245594,0.0066248487398774866,0.005,20
gamma,500,0.98,0.0017929405832384127,0.00560582757835336,0.005,21
gamma,500,0.98,0.002764036640927543,0.007785746732587011,0.005,22
gamma,500,0.98,0.0031685763681598813,0.006854911209782349,0.005,23
gamma,500,0.98,0.002569255339333587,0.006399963315147368,0.005,24
gamma,500,0.98,0.002822401427684112,0.008165181345343426,0.005,25
gamma,500,0.98,0.0018284496185049478,0.0055979701925248215,0.005,26
gamma,500,0.98,0.0015668131362238436,0.0059466784891356456,0.005,27
gamma,500,0.98,0.0017982395454574159,0.00565857450582379,0.005,28
gamma,500,0.98,0.003835429724307124,0.00859915272799959,0.005,29
gamma,500,0.98,0.0026875639240159202,0.007145532396424674,0.005,30
gamma,500,0.98,0.0023306960555910974,0.005481978202275394,0.005,31
gamma,500,0.98,0.002667163690643801,0.005914978377091493,0.005,32
gamma,500,0.98,0.0022820021063036013,0.005962121649888073,0.005,33
gamma,500,0.98,0.0015523405304209382,0.005848534997824709,0.005,34
gamma,500,0.98,0.002895595670419573,0.007070061194164555,0.005,35
gamma,500,0.98,0.0035955554547643384,0.008710282026897895,0.005,36
gamma,500,0.98,0.0025784752732729396,0.0063459994871241255,0.005,37
gamma,500,0.98,0.0026277633392169063,0.006081864596736512,0.005,38
gamma,500,0.98,0.002158149793395621,0.00515958695406205,0.005,39
gamma,500,0.98,0.002331919032226576,0.005151549489808284,0.005,40
gamma,500,0.98,0.0021686306949653725,0.005809556848744775,0.005,41
gamma,500,0.98,0.0017474498855018616,0.004737052870121354,0.005,42
gamma,500,0.98,0.001619979845098893,0.005733731856780013,0.005,43
gamma,500,0.98,0.003976888580620684,0.009089102237587061,0.005,44
gamma,500,0.98,0.0022026970731825963,0.005342929914474947,0.005,45
