Data Source,nData,percentageLHS,Lower Bound,Upper Bound,True Value,Repetition Index
gamma,500,0.99,0.003317417169263104,0.007921910433406931,0.005,0
gamma,500,0.99,0.0029535811756252425,0.008246469279971223,0.005,1
gamma,500,0.99,0.0038862501356888572,0.008834168666304244,0.005,2
gamma,500,0.99,0.0029156789972685664,0.007154736504937709,0.005,3
gamma,500,0.99,0.0012924167843371246,0.005197524647622992,0.005,4
gamma,500,0.99,0.0017303670641108466,0.0065600748295357265,0.005,5
gamma,500,0.99,0.0037396991299923333,0.00813522870422316,0.005,6
gamma,500,0.99,0.0015771705925853468,0.005737329172919417,0.005,7
gamma,500,0.99,0.002057003093363777,0.006375069266639144,0.005,8
gamma,500,0.99,0.002532664018482895,0.007154474766078202,0.005,9
gamma,500,0.99,0.0011625287798394499,0.004824757886724271,0.005,10
gamma,500,0.99,0.0013399765801668155,0.0047050581404958144,0.005,11
gamma,500,0.99,0.003121891005179619,0.007451815016589764,0.005,12
gamma,500,0.99,0.0012866539730403464,0.005089660605695872,0.005,13
gamma,500,0.99,0.0023500383791687425,0.005999482151634652,0.005,14
gamma,500,0.99,0.0020462826482909313,0.006950685167433765,0.005,15
gamma,500,0.99,0.0029124648670805337,0.008417331640894983,0.005,16
gamma,500,0.99,0.0015364939816306937,0.005099911481350024,0.005,17
gamma,500,0.99,0.0025671559093246223,0.00938335931749649,0.005,18
gamma,500,0.99,0.00345853748482804,0.00826229173964698,0.005,19
gamma,500,0.99,0.0025931053894490664,0.006885466885186225,0.005,20
gamma,500,0.99,0.0013171270359995208,0.004740209007412964,0.005,21
gamma,500,0.99,0.001678217898546869,0.0073706642984015065,0.005,22
gamma,500,0.99,0.00371740143038306,0.00797471226769504,0.005,23
gamma,500,0.99,0.00261106774866836,0.00674354226496724,0.005,24
gamma,500,0.99,0.00219739603063314,0.007332828466661752,0.005,25
gamma,500,0.99,0.0016923785473769953,0.005584527995520329,0.005,26
gamma,500,0.99,-4.379830039177163e-07,0.004561259522873027,0.005,27
gamma,500,0.99,0.000614098991562987,0.0050789260067099825,0.005,28
gamma,500,0.99,0.004195751030810809,0.009229355927846662,0.005,29
gamma,500,0.99,0.0028892090343376254,0.007161538844149728,0.005,30
gamma,500,0.99,0.002289416798867923,0.005919113746711142,0.005,31
gamma,500,0.99,0.0031718162589529663,0.006900726322824701,0.005,32
gamma,500,0.99,0.0013393507061342596,0.005449064966180119,0.005,33
gamma,500,0.99,7.597707585306522e-05,0.004552764465933684,0.005,34
gamma,500,0.99,0.003107511987973795,0.007513299188140365,0.005,35
gamma,500,0.99,0.003153284489011409,0.009288480766603798,0.005,36
gamma,500,0.99,0.003510603931919116,0.007616881970674665,0.005,37
gamma,500,0.99,0.0030537167827441414,0.006860149564539543,0.005,38
gamma,500,0.99,0.0022290464555673505,0.005737957858003854,0.005,39
gamma,500,0.99,0.002360794239864386,0.0057935451484139545,0.005,40
gamma,500,0.99,0.0022392491059331087,0.005985643913652471,0.005,41
gamma,500,0.99,0.001763551224379791,0.004966704040108144,0.005,42
gamma,500,0.99,0.00021434219620377004,0.004726638736465684,0.005,43
gamma,500,0.99,0.004421649678343732,0.00953389345764388,0.005,44
gamma,500,0.99,0.002608501812811942,0.006039809585983624,0.005,45
gamma,500,0.99,0.002503219816710767,0.006914489954198201,0.005,46
gamma,500,0.99,0.0027167087178645998,0.006751300583592475,0.005,47
gamma,500,0.99,0.0009899584129895486,0.005774094342536147,0.005,48
gamma,500,0.99,0.003465913123368372,0.009567107763564573,0.005,49
gamma,500,0.99,0.002822401493934901,0.00675647449073265,0.005,50
gamma,500,0.99,0.0019951575645668824,0.00615764083823571,0.005,51
gamma,500,0.99,0.0019869751965436167,0.00563111552804833,0.005,52
gamma,500,0.99,0.0027237547631538393,0.0066440142094330345,0.005,53
gamma,500,0.99,0.00010776869329001836,0.006218632301560078,0.005,54
gamma,500,0.99,0.0032884044067746023,0.007923849454290862,0.005,55
gamma,500,0.99,0.003664494832642371,0.012786124506293683,0.005,56
gamma,500,0.99,0.0025780162350294233,0.00653232954389387,0.005,57
gamma,500,0.99,-0.0004847033700187053,0.003804568695550602,0.005,58
gamma,500,0.99,0.0022892174424865076,0.007692778893607536,0.005,59
gamma,500,0.99,0.0037510931808231946,0.008742634135867278,0.005,60
gamma,500,0.99,0.002275560664836361,0.009288321917325966,0.005,61
gamma,500,0.99,0.0033383450955564707,0.007217372879146884,0.005,62
gamma,500,0.99,0.003515597478020888,0.007680114200969592,0.005,63
gamma,500,0.99,0.0019750764947885323,0.005489253661295717,0.005,64
gamma,500,0.99,0.0021271295964497153,0.006021897840195203,0.005,65
gamma,500,0.99,0.0029776560218902756,0.00732883862267229,0.005,66
gamma,500,0.99,0.003470537258773749,0.00840572660783336,0.005,67
gamma,500,0.99,0.0038635970277045885,0.007948972588530981,0.005,68
gamma,500,0.99,0.0017761169289952539,0.005398582516497514,0.005,69
gamma,500,0.99,0.001964488033922832,0.005924514756562317,0.005,70
gamma,500,0.99,0.0028750132513783834,0.006496408127707695,0.005,71
gamma,500,0.99,0.0032865077122788576,0.0072593421736269585,0.005,72
gamma,500,0.99,0.0036936616836921597,0.007540048165978495,0.005,73
gamma,500,0.99,0.0036690648558713426,0.007767581480414535,0.005,74
gamma,500,0.99,0.0033621839491238,0.007614106250508367,0.005,75
gamma,500,0.99,0.0044407945665570665,0.01149507639271713,0.005,76
gamma,500,0.99,0.002555519689162358,0.006315435317442895,0.005,77
gamma,500,0.99,0.0010220187983682233,0.004561510074899739,0.005,78
gamma,500,0.99,0.002486030990980274,0.007485363037680855,0.005,79
gamma,500,0.99,0.002994323747196695,0.007443543628502643,0.005,80
gamma,500,0.99,0.002075299855761069,0.0058352870359840905,0.005,81
gamma,500,0.99,0.003410729907166081,0.010873934277477276,0.005,82
gamma,500,0.99,0.001484283489565926,0.00529558207717748,0.005,83
gamma,500,0.99,0.0023962137333802163,0.006432479182885453,0.005,84
gamma,500,0.99,0.0031855639783769847,0.007129141549855809,0.005,85
gamma,500,0.99,0.0012612904028075096,0.005486241797942152,0.005,86
gamma,500,0.99,0.0024796109734657413,0.006161789755136047,0.005,87
gamma,500,0.99,0.002904230161476012,0.00691972458377447,0.005,88
gamma,500,0.99,0.0018324762641902367,0.0052395251221008955,0.005,89
gamma,500,0.99,0.002566031188412717,0.007206414432635312,0.005,90
gamma,500,0.99,0.0011462533344675965,0.005303238244896091,0.005,91
gamma,500,0.99,0.0003815924962130927,0.006342972334884186,0.005,92
gamma,500,0.99,0.0009431588705833717,0.00835896773118115,0.005,93
gamma,500,0.99,0.002227354025862708,0.006248440030219674,0.005,94
gamma,500,0.99,0.00400260027518954,0.00875443410093416,0.005,95
gamma,500,0.99,0.002630000219748225,0.006435006412598054,0.005,96
gamma,500,0.99,0.003552749632774328,0.009054951184185218,0.005,97
gamma,500,0.99,0.0032112990802849496,0.0077672547884237685,0.005,98
gamma,500,0.99,0.0014954225514070198,0.006284172382106189,0.005,99
gamma,500,0.99,0.002450111492693597,0.005727269804936354,0.005,100
gamma,500,0.99,0.0028018973691850252,0.006591150172634999,0.005,101
gamma,500,0.99,0.002418811213480339,0.006803736955637005,0.005,102
gamma,500,0.99,0.002892923316663205,0.00802562372328665,0.005,103
gamma,500,0.99,0.0026635584329861,0.006451045375612636,0.005,104
gamma,500,0.99,0.001546438758727941,0.005063043401977445,0.005,105
gamma,500,0.99,0.003710365389168679,0.008495492746453769,0.005,106
gamma,500,0.99,0.0014532328732137475,0.007046491621479155,0.005,107
gamma,500,0.99,0.0027855328048235635,0.006932830760771293,0.005,108
gamma,500,0.99,0.003179547652938615,0.008018825225213083,0.005,109
gamma,500,0.99,0.0,0.0,0.005,110
gamma,500,0.99,0.002844602053057313,0.007363161148994392,0.005,111
gamma,500,0.99,0.004457783729132844,0.01068121123048475,0.005,112
gamma,500,0.99,0.002756000375149008,0.007014323772186188,0.005,113
gamma,500,0.99,0.0014717524252957483,0.005117096222829212,0.005,114
gamma,500,0.99,0.0023566918859392557,0.005781851165297119,0.005,115
gamma,500,0.99,0.002575070684240373,0.008323240191791995,0.005,116
gamma,500,0.99,0.0033813549348075097,0.0078049698646782,0.005,117
gamma,500,0.99,0.0026975680406368,0.00751046857503867,0.005,118
gamma,500,0.99,0.0016986749370112462,0.006208793188485012,0.005,119
gamma,500,0.99,0.0033831655406210844,0.008191170215016039,0.005,120
gamma,500,0.99,0.0015316735689156593,0.004879155902325003,0.005,121
gamma,500,0.99,0.003837610273795662,0.009104828984224057,0.005,122
gamma,500,0.99,0.0007333043526581771,0.005335917041708358,0.005,123
gamma,500,0.99,0.003414183981357767,0.007866360150100185,0.005,124
gamma,500,0.99,0.002245734383466957,0.006073641658460472,0.005,125
gamma,500,0.99,0.0015322660517239222,0.0052819122355359845,0.005,126
gamma,500,0.99,0.0017199026630547334,0.007893386213840921,0.005,127
gamma,500,0.99,0.002726507820147681,0.007176270214979401,0.005,128
gamma,500,0.99,0.0023500287885298357,0.007114962736413891,0.005,129
gamma,500,0.99,0.0009038318236530411,0.006849671718069331,0.005,130
gamma,500,0.99,0.0021805231743345843,0.0068622615862941804,0.005,131
gamma,500,0.99,0.0031306325857871913,0.0077602710161007405,0.005,132
gamma,500,0.99,0.0021142791764021136,0.005696509542222206,0.005,133
gamma,500,0.99,0.002822981902019386,0.007124498592081558,0.005,134
gamma,500,0.99,0.0017675747834841216,0.007302696595439797,0.005,135
gamma,500,0.99,0.004151127783921794,0.008519277754848238,0.005,136
gamma,500,0.99,0.004211024152924673,0.008959051431103371,0.005,137
gamma,500,0.99,0.0025831386857356697,0.007711127969291975,0.005,138
gamma,500,0.99,0.0025889022443523007,0.006600378544406803,0.005,139
gamma,500,0.99,0.002905278208985344,0.00756090364573103,0.005,140
gamma,500,0.99,0.0018806197522007054,0.006824331805731211,0.005,141
gamma,500,0.99,0.002367677584996318,0.006222828312830958,0.005,142
gamma,500,0.99,0.003007563132250879,0.008339069673256544,0.005,143
gamma,500,0.99,-0.001383953764375974,0.00537165273033177,0.005,144
gamma,500,0.99,0.002792338589326723,0.006785695090509115,0.005,145
gamma,500,0.99,0.0037271917242838945,0.009852236591296715,0.005,146
gamma,500,0.99,0.0025229931204729726,0.006942114413160378,0.005,147
gamma,500,0.99,0.0019134919206578948,0.005666148500416572,0.005,148
gamma,500,0.99,0.0025608426507678886,0.00737630103954433,0.005,149
gamma,500,0.99,0.004428952357109632,0.009133658880129316,0.005,150
gamma,500,0.99,0.0015403192171351554,0.005449284979569875,0.005,151
gamma,500,0.99,0.0037953479239827524,0.009654233774607343,0.005,152
gamma,500,0.99,0.0018183919057709055,0.006073249247250334,0.005,153
gamma,500,0.99,0.0036393715577632854,0.007591719035891712,0.005,154
