Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,89.1552451191819,61.71846865499488,56.67983820553106
1,72.3441196784706,52.063027014257734,48.81128317800882
2,32.99986638701742,24.85217117819355,23.646260713101114
3,31.43592523721606,23.514288016700053,22.343447288568655
4,86.36230916465469,61.530003799297724,57.391709223870905
5,66.94223731483837,48.155616641267166,45.2564303022567
6,67.69009372729622,48.92484441796235,45.892135722141006
7,31.960081243318484,24.09132266480875,22.95758293763317
8,72.90194325950338,52.07336705066908,48.516103669368434
9,215.37358016287212,145.1998198864248,132.51380212681784
