Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,19.118227484897453,13.683575398812696,12.834733718419223
1,22.582917750606093,16.05393957956516,15.018229621676976
2,25.11779613816168,17.88150433916652,16.766388927351798
3,33.93073569520275,24.034091780505385,22.534892434440664
4,16.8362426313234,11.783327355120292,10.918704468127643
5,60.75869444981714,42.75699924641236,40.09218637643829
6,20.557678168500217,14.642956332848904,13.66973849587687
7,34.41257921106576,24.41545159589414,22.914556974831935
8,21.45929061814565,15.267632259613256,14.293168453326349
9,16.031794655121594,11.309084975350004,10.521412788983863
