Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,89.96314176254536,62.951957510961805,58.83806846616018
1,74.18714046322155,52.197602319740255,48.93020273020276
2,36.5105497702963,25.894987610420024,24.239743585967773
3,34.48097450622233,24.480733650317674,22.93638996174675
4,87.96705249009054,61.603517088351786,57.675075302140584
5,68.834317591316,48.361786347214725,45.294896976705346
6,69.61485095891916,49.09977886002427,46.052526009877056
7,36.235174005890784,25.650439809481412,23.99198346243099
8,74.18091545274511,52.12506452490002,48.84385235401755
9,216.41027879606662,149.88726792881033,138.39570445478017
