Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,103.26093501657624,73.1510641424244,66.72805801365868
1,160.3353715691606,104.3845099429289,93.47420333489518
2,55.86941343393188,42.3614371402617,40.316673944127075
3,80.68479946948506,58.971400295299446,55.14659002528063
4,102.89523448981791,74.41528640546345,69.68307406894661
5,82.79110798474312,60.614571717606715,56.77660646079053
6,84.87709630712826,62.31114452471574,58.789280330098464
7,77.78148879487247,57.33899996767212,54.1275143674667
8,85.35184179997026,62.46153227490585,58.209532505224246
9,170.057688829064,103.77160894283517,93.0340649205678
