Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,18.895487678865077,13.638150681472172,12.834087375988553
1,22.365881669499444,15.961616053608935,14.938615200304763
2,24.913529913364002,17.84246189225287,16.763824397507108
3,33.75641091336341,23.99783935453278,22.527181387216054
4,16.517260529753024,11.651400890237404,10.838202429934794
5,60.68308258369943,42.75533029463759,40.101551172901466
6,20.333758008480288,14.535348112250498,13.591587192025676
7,34.26881520005115,24.385829246452776,22.89460947238912
8,21.228260339759007,15.148872031510267,14.18523938591373
9,15.78126466994338,11.278127450499381,10.554650449777897
