Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,68.53462995454686,38.16386989322493,35.604938306629904
1,93.06371043214541,50.94738465123551,47.22699741718549
2,41.67079337079582,31.59214580755581,29.728314773547453
3,57.7115824571685,33.67583405556974,31.379516824422304
4,72.71708059947218,42.987870319221955,39.85229218613573
5,59.30614883895679,35.89183249043346,33.45367119238679
6,61.02566041877728,38.35936696279954,35.676519259455205
7,56.17228078722346,35.727739817488875,33.36957699100835
8,61.155878118632856,36.513478787934005,34.05198902878142
9,93.00943344129959,50.85388408956246,47.1181134196479
