Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,46.832108299195774,28.563524795690643,26.964314562885672
1,62.2098981109976,36.4490218972862,34.10445493927391
2,35.79459127387616,24.894788383890535,23.628875905176905
3,41.08101692437417,25.459825020207496,24.068088160495023
4,52.610841966819905,31.338113213543977,29.36989283184257
5,44.07092168076968,27.150962483775054,25.65543724724861
6,47.07187025278503,28.81586340963335,27.174968651897075
7,43.72942223242864,27.099667800911554,25.605966319032802
8,44.59352339820365,27.614227173341256,26.07610620433939
9,62.2037116095421,36.46719190480792,34.11987030758161
