Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.72257120131701,8.880222408643235,8.557811369925325
1,10.714297911545884,8.693471089498672,8.311313257809095
2,10.968601472861979,8.919463664386916,8.536745318835152
3,12.10138668023744,9.547624082466761,9.078308453069901
4,10.661932128266285,8.796179277887802,8.464836384636985
5,12.670214063929471,9.504119577664277,8.937043360923077
6,10.352912142632041,8.471924219343093,8.034041371283779
7,12.352287584225117,9.758307191537838,9.262190722991095
8,11.357873530202301,9.242290255674316,8.853321984092045
9,10.743252367117403,8.67590472219398,8.282549418988499
