Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,56.530077393262374,32.256068335463,30.117220795263005
1,60.279421784535586,34.73344588761513,32.37224799328168
2,40.67197385894336,28.934386930569097,27.115989596844848
3,38.66246464497368,27.015091751445766,25.250313616686782
4,62.82097212679112,35.30622881239645,32.87541685652047
5,57.15794855603013,32.515504942223444,30.385601240519183
6,58.35636585977703,34.426982010030585,32.16807402977258
7,40.94390537114464,29.8967293369669,28.004355228979925
8,55.954677382707125,31.940110930090214,29.887809559971913
9,90.83900111592013,49.60014518179472,46.063410496573006
