Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,30.623692280076693,18.0713830687287,16.19884015283167
1,15.024213435130484,11.139313045591123,10.589276981520335
2,21.397593890530864,15.511539186098204,14.664789481339227
3,21.58428948384813,15.480964908925058,14.415720848638054
4,13.35284324524602,10.00810824342381,9.54271598699341
5,38.37385372236819,23.771720024586962,21.19385518931516
6,15.441747248331332,11.442995921862774,10.862749666390961
7,37.17487243704943,23.22300003967356,20.837446728205148
8,18.036175839269028,13.256636284574888,12.574516958363617
9,16.65473229850445,12.162337402197323,11.377811854451984
