Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.07717804830156,6.1838442383929575,5.811169115063802
1,8.475618368213663,5.445684625993962,5.142008242605202
2,10.764370766390144,6.52737735673003,6.1141972980966806
3,9.764266485977664,5.963781841134095,5.6049533085751655
4,7.856826856523714,5.401179255132023,5.085660712941374
5,12.700937216232333,7.470842404870991,6.965714453223189
6,8.684734920007614,5.51863928783504,5.213219442832903
7,12.251545039044654,7.300825401017946,6.817854252797071
8,9.86580470533972,6.118440260719337,5.755792088659301
9,8.41957786245856,5.255017025741989,4.971408021310815
