Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,80.18834602188556,46.42194513700285,42.5077666626028
1,118.86629410704475,61.29887761532814,56.07486196817726
2,45.1873704881953,34.50293264487178,32.7254049566435
3,63.37798105329023,40.567514565738094,37.117912912313805
4,79.95293817445497,51.58803729531164,47.082362203562255
5,64.94123362753027,43.34592345560016,39.65017051421977
6,66.78583262065158,45.99970070373641,42.21393998779003
7,61.38957208465517,42.448200526145484,38.87212237268875
8,67.00430993086704,43.68764779435663,40.02766725153165
9,118.99632262080213,61.066396024839165,56.004247595492004
