Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,37.57043459974986,24.61155285482009,23.264525732583625
1,49.03704220988138,30.593890253184195,28.520975417772558
2,32.19264303207369,21.998253953696516,20.964163311119588
3,33.32427624426443,22.13559439107935,20.983297180620994
4,41.950633204924245,26.68087379802898,25.08785651038083
5,35.541734842591055,23.56554101060729,22.33422826209571
6,37.95604253386756,24.957094982065318,23.61673666092532
7,35.656364334070204,23.62410354750304,22.382409939925356
8,36.09707977494095,23.998752006351886,22.71537629217184
9,48.77717032065806,30.596891072897755,28.652412289128833
