Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,47.47633993191026,28.565580890862947,26.747936026179346
1,51.770069263960316,30.784042312985786,28.844851772587724
2,37.71236691018242,26.214814608185378,24.705035012973646
3,35.783314927593096,24.439835198664806,22.928892828332707
4,52.678543639866405,31.18729718337442,29.129044615765352
5,47.74736881901519,28.794469820583632,27.052387691541195
6,51.310774613012626,30.721744831362308,28.815540453247827
7,38.05093087146341,27.060182737758055,25.442454421913823
8,47.18711424889914,28.499671548902327,26.769797706783827
9,74.67251603064284,42.97329138826947,39.98270704509755
