Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,59.30318978477047,32.21862810500318,29.80264732088417
1,77.19563556064597,41.140413198130105,37.89628172079187
2,37.670638865133895,27.97141863732635,26.103485126853016
3,50.22157572727877,28.790055467365818,26.64282873431897
4,62.935122175273676,35.38075789653634,32.59895285386672
5,51.709282836494765,31.041633729104213,28.700038624341044
6,53.30214577895101,32.45624355830141,29.931522644542532
7,49.195032672180574,30.740114261064875,28.31672674129983
8,53.248449564535726,31.610959392951926,29.17078035274691
9,77.69196777583277,41.2997612445796,38.02545546695587
