Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,16.06690111940558,12.094716140036407,11.499495760864882
1,16.440221739922,12.455073923081285,11.854327759647088
2,16.64399560543999,12.684986942010092,12.062006523973055
3,19.147674400655625,14.384952524671146,13.671149161377958
4,16.079875701877768,12.039441480060482,11.431329817153102
5,20.792146156191954,15.543529920281973,14.823741926476671
6,15.666819072614501,12.006964314276587,11.454066301179317
7,19.569263477696968,14.664797817206276,13.95606000499664
8,17.45002593965968,13.136014200292681,12.505582508169729
9,16.66285021559557,12.544133516320983,11.944466411314782
