Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,17.169051095860993,13.6218713766004,13.075477136483656
1,17.20623452850417,13.647698267645431,13.101107097977529
2,16.880045071317824,13.414009150007232,12.879474389415499
3,19.105606276054175,15.063590904697676,14.45063864523589
4,17.090424363611717,13.553489331490134,13.010664084233994
5,21.492335552756636,16.80884531866662,16.113505050783317
6,15.970341063714349,12.71919594878161,12.21837411093913
7,19.56888176175629,15.34848032546202,14.705371535169562
8,18.204681285663735,14.409110670119944,13.829231826078534
9,16.5098374941228,13.149823237374346,12.636332686509133
