Experiment Repetition Index,"(0,KS)","(1,KS)","(2,KS)","(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,0.06301603787091133,0.025807255496485687,0.015507426381728575,0.10773041715518714,0.033326353182178234,0.018299475345190712
1,0.06676603786981851,0.03108238730933056,0.018462261887404435,0.15557401000713425,0.04236783017033621,0.02224432374717683
2,0.0580160378889299,0.028795643608039607,0.017014402764522693,0.07701592252696418,0.02531483005927477,0.01399764554966144
3,0.061766037870253344,0.025358918444292267,0.015037688302609944,0.09032986505809404,0.027053753079051814,0.014846762038505006
4,0.07301603787590137,0.02785258698502754,0.016559642039529913,0.1252409507876608,0.038541024000079714,0.020613767950098526
5,0.064266037869706,0.025572101349995616,0.014919992786587635,0.09908764527886427,0.030448076136874898,0.016741863395779176
6,0.06926603786986424,0.030362881744270463,0.018033883956916966,0.10990693164928586,0.03411136471600628,0.018752111395193994
7,0.06551603787024325,0.0287496840025862,0.016896069380240894,0.100039396855191,0.030640035800825978,0.016822172919924796
8,0.06801603786971462,0.026515431891923645,0.015919525425271187,0.10219682108484349,0.03160883772339292,0.017373589583170333
9,0.0680160378697343,0.03062367224661926,0.01866473359196934,0.15477079428341156,0.042703799454169106,0.022792318309942092
