Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,39.834072495859026,24.907627260439842,23.436740081911594
1,43.41065139557768,26.92510173886032,25.34556057186942
2,34.912726515133485,23.306450314299607,22.070951463880835
3,33.05357614373027,21.63249514502662,20.434240244083497
4,44.0048037909355,27.03444321694024,25.36239698100175
5,40.15379986749049,25.250645215613744,23.814024062622586
6,43.12471390169341,26.957370402963814,25.392462564697418
7,35.26647728540425,23.937476867476914,22.608978765677563
8,39.71982549708761,25.039923864665326,23.622388355151546
9,61.72139550397286,36.638293436039795,34.20026438479916
