Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,47.21056126479432,27.48437991026183,25.67243135648374
1,52.130992937709294,29.866031128133272,27.912453345612683
2,37.30772940698165,25.590715371452205,24.023082952556315
3,35.37328457003615,23.507006570255044,22.122782582887545
4,52.39734809786877,29.99421524895347,28.0215831215584
5,48.441383623336094,28.037527289575078,26.262247267422012
6,51.13235209736479,29.595354485231205,27.68284635881436
7,37.617440954608085,26.11272346536611,24.52072551819903
8,47.571915295400075,27.57053663397039,25.871821143669713
9,74.76242695219074,41.36055094249819,38.53385990524416
