Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,12.542028654918768,10.878863560728856,10.616628238510266
1,13.079184594908405,11.096174093024329,10.767602279938426
2,13.404978041148242,11.396776291110847,11.03277044394585
3,15.2952184590165,12.708416517078605,12.255726177239474
4,12.490269667233422,10.794244524754678,10.541184435273916
5,16.76599726542934,12.584549506185574,11.665991825345781
6,12.515719781816273,10.700304722511952,10.3721107948527
7,15.486719535714712,12.910698625190852,12.479322201932103
8,13.89277865833089,11.77495815414138,11.409603154880617
9,13.22544636711525,11.15878934062889,10.761968019495558
