Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.33600776140098,24.939501126249517,23.33997071914946
1,52.73829953339154,30.86395917702871,28.778393956596858
2,32.48471314405687,22.49230407450743,21.17631469359469
3,36.699231819029556,22.35943819922058,21.040463643635732
4,45.72676159261512,27.029021572980326,25.246603626203196
5,39.5646409462037,23.95790554278838,22.484358050118953
6,42.055852717612,25.22818063395396,23.6835765126052
7,39.99999462271715,24.11162093707329,22.614028502912678
8,40.50906294791743,24.40099226303358,22.912384466839576
9,52.89881310704825,30.925084872813386,28.843854041446203
