Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,44.87256114278141,28.28128882621965,26.657096077442475
1,47.75578967711439,30.311423976406722,28.634646834854717
2,37.68679852283495,25.783096986781388,24.506763749867936
3,35.771453127343094,24.004946384150934,22.78004189668929
4,49.822592245954546,30.867657658940942,29.001682452099224
5,44.62310307341551,28.523226581178307,26.952780520273784
6,46.84513574386142,30.145512836091136,28.498637581592128
7,37.99301896073708,26.379366771299498,25.07527232104959
8,43.71740354882084,28.136421205734095,26.589654594947664
9,70.4900484985167,42.5122868198778,39.73010048921161
