Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.655502127123441,11.989026174121138,11.623515307523451
1,14.535464717104219,11.885660109004382,11.506358748685784
2,14.292932102096891,11.752386369555682,11.383858747353901
3,15.91205953572942,12.936118989341267,12.49839970453487
4,14.50893312823693,11.937170922927532,11.564651719368767
5,17.51560067568343,14.048572630605914,13.427898051558124
6,13.643696486265203,11.262183397478097,10.923491166485977
7,16.283018665958124,13.185794631111396,12.72572952248695
8,15.32282166450987,12.544523297004686,12.136777079101595
9,13.978620065698191,11.489024143707091,11.128098597344358
