Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.44008377796698,26.227813787544584,24.68585907788095
1,54.839899422911145,32.80612095408074,30.657509064565865
2,33.62422075623945,23.223041620787527,22.009580888924297
3,37.6011771833556,23.58712902528307,22.190346639338365
4,47.00933022491573,28.509834422331004,26.699444624831813
5,40.26246319340062,25.03145547909851,23.623603039954098
6,43.03784501895157,26.605350336108202,25.009000856743846
7,40.203150460451106,25.080899761320048,23.643625842128476
8,40.71425887513695,25.462460719047527,24.01244472857231
9,54.87343820381105,32.827416317120154,30.703268932206562
