Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.506469083108279,7.605975431113004,6.975451091026535
1,9.326309453071545,6.47426385258386,5.964826734071995
2,12.560011913753726,7.85854227169111,7.205018483271617
3,12.315984891086657,7.2118031206782565,6.620696628064721
4,8.633987627056872,6.428598240700518,5.974823322801221
5,17.522415127286834,9.23895797609042,8.455447299677338
6,9.560869424063478,6.688313944081697,6.137301891504092
7,16.936270080324284,8.84039513243377,8.102131420029533
8,10.931081290908084,7.323352425617632,6.733303312135548
9,9.887357127667993,6.480765032324301,5.944105289373734
