Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.599542496893921,7.88367712462414,7.373067416393462
1,9.806243240723735,6.809457092152915,6.380866447441111
2,13.353515251742161,8.368110182489817,7.79679342304272
3,12.996557406672306,7.549718376108727,7.062712166948325
4,8.97226931618096,6.6967865131130475,6.286097760688465
5,17.15768928135381,9.666859280070486,9.00105927685949
6,10.061289730929708,6.870841521768061,6.435463763967617
7,16.69839742430193,9.518691040809262,8.849081119032745
8,11.549760438816168,7.611786210418448,7.140941465718722
9,10.484991771115434,6.473756813696921,6.038393833581402
