Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,18.285176669955263,13.72895270301861,12.990512875962722
1,19.314093006514113,14.438553949124842,13.672196315224694
2,19.600328405237654,14.816794275314088,14.087102628376595
3,22.986342269282275,17.09240835408169,16.178848597225596
4,18.355038360095694,13.751523916084555,12.935088662125313
5,25.68532502362494,18.94728765145171,18.001759246364728
6,18.31678906389738,13.714204682162189,12.993881516728024
7,23.443405143798586,17.33580688832792,16.407451953496384
8,20.437900178466478,15.323381229560994,14.501224830476584
9,19.558786076745083,14.595213122896883,13.736399569951985
