Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,43.291244155472874,27.82225727602647,26.270632527131255
1,57.35031249417829,35.228085413666044,33.026660082158195
2,34.92581067723937,24.202980086916597,23.116753506606962
3,37.70911904677268,24.747686311249836,23.48491629129266
4,48.4055738542374,30.38017333471551,28.573761025660303
5,40.55424761942068,26.448011236597573,25.039779372029052
6,43.467538534082365,28.07158110199887,26.5523906785157
7,40.54904708646416,26.450353824945264,25.066427764347328
8,41.376762627743,26.94801023337552,25.51388185832425
9,56.56967935960887,35.12164368953884,32.92360066557459
