Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.134030581935434,10.97879313785554,10.70139980120425
1,13.648228937756365,11.22400894216324,10.877876996268395
2,13.962690433288188,11.52243759773729,11.179636949544964
3,15.956422807008053,12.88105293008007,12.430572427775358
4,13.12867308050118,10.933914144099049,10.648103622399194
5,17.45294641700153,13.640308717573223,12.824799018921663
6,13.041594251862858,10.801785379348537,10.484239547364298
7,16.222490648065776,13.090425621954067,12.644708675930474
8,14.478109556563886,11.913210101928694,11.544817415679793
9,13.76230764024042,11.276661116498829,10.916795022058476
