Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,9.467786811674014,6.874807360548877,6.376540201766334
1,10.77293197277325,7.4542696437163665,6.819653210263835
2,11.848714530293977,7.997412636985835,7.3369830065011
3,15.18941222207376,8.684718581013685,7.922662422228402
4,8.552033713848354,6.399704313749844,6.0334736233622674
5,22.49602382161374,11.40470913854101,10.401846881042525
6,9.996578240057913,7.099423163253422,6.524811953583075
7,15.411836820267151,8.804363580070849,8.065065874874062
8,10.374063936640855,7.377142598528403,6.810935593660863
9,8.092803588754908,6.028515166431651,5.653131862867909
