Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,63.19222516267645,37.65933247967605,35.290185445325534
1,65.80414481274171,39.82545675948118,37.25318272071006
2,43.87948352896075,32.50285126164002,30.71405265590574
3,41.84994738290685,30.32968019613034,28.64975986983322
4,70.80411416490513,41.63537638816656,38.88403947850159
5,62.83856904931825,37.80834520395871,35.402843172067
6,63.8201138106916,39.217955947917226,36.85032892779002
7,44.03730850131589,33.40249221074885,31.45891012000162
8,61.217592950325084,37.02657662882328,34.743500775840324
9,102.9674355916606,59.33365919298403,54.728729351042716
