Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.196015161383329,7.035598864265288,6.531282668657388
1,9.115264768499323,6.086813389301434,5.649785837735428
2,12.291985680217609,7.3504755072994765,6.796037731899402
3,12.097573526942806,6.730162482329199,6.236480537878991
4,8.415137469748078,6.0475922115774665,5.62053257965834
5,16.070840317400283,8.54550801581074,7.884852056300023
6,9.341568976107396,6.223766422028645,5.773050728694233
7,15.592616874474908,8.277102375331207,7.6570886437153565
8,10.6941170721095,6.851517658206354,6.352354324684137
9,9.69811430145734,6.023509705851911,5.585516174225033
