Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.558537931256698,9.72909304054572,9.36808425055248
1,11.353829575367797,9.499450169905053,9.13310152411013
2,11.171155456638225,9.35227657109213,8.934931073381211
3,12.163650823927565,9.94552167543139,9.492112748554735
4,11.392759868019485,9.574051152200376,9.19313064087892
5,12.974969735273435,10.185776054108011,9.672360507052758
6,10.808942193177092,9.148984426632627,8.823825481550598
7,12.393603526460563,10.124652574635498,9.615283436432026
8,11.88701354357917,9.879916427338706,9.410658651750087
9,10.957426213959526,9.204284801351422,8.86277893578667
