Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,39.81268840154377,28.125206927493423,26.40853459830695
1,20.050161363540994,14.2353578438969,13.311150661966714
2,28.40389958026212,20.080412523775053,18.79287311972471
3,28.37311164544973,20.118894504378446,18.86678203673435
4,18.099054277039006,12.67972648171387,11.773619491441192
5,50.19172333104712,35.2800304576245,33.0691485489467
6,20.614333261138647,14.61802563014706,13.587308967090127
7,48.65032735301132,34.23541554471167,32.08318912888915
8,23.979595971911877,17.0069013051636,15.900980681037176
9,21.97346979010196,15.58426088190308,14.59263762983694
