Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,147.7805795623331,103.2245656014921,97.17940968155177
1,233.23539673737008,160.90709975424727,151.16912858949564
2,76.58235586561194,54.5831692348567,51.24370821781534
3,114.44585700842705,80.62431074391229,76.04420311006137
4,146.1524866820714,102.16072311621741,96.03698057441605
5,116.61696518465516,82.12318849277375,77.28740046308803
6,119.57312466597278,84.28447984649925,79.38108278489756
7,109.2502119656797,77.14103084700497,72.65520618920078
8,120.5822853827669,84.90827587096547,80.00204370251132
9,248.49299735525102,171.04459558080214,160.59350254381846
