Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,44.489963633830534,27.202534904256403,25.655177540012758
1,47.773815757955035,29.244188377515254,27.580000876441986
2,37.27057824359761,24.920582417078855,23.64759208537786
3,35.35989943016621,23.172952391329453,21.97539846502767
4,49.088564206327916,29.58203942815291,27.80897035378359
5,44.780500430553374,27.54651689376469,25.99170095132432
6,46.78934379956235,29.06736279790998,27.471666162334557
7,37.5485288665856,25.609960047745982,24.28301943827447
8,43.34158219293023,27.076568240838295,25.628544009413467
9,70.90626146283171,40.873057542339225,38.20293933917576
