Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,8.188564649392074,5.5856418263748155,5.34244217902085
1,9.376487362089854,6.037593860685114,5.72205150912991
2,9.893443772809974,6.3684931159509865,6.037386315627593
3,11.237145988502371,6.9730619687925035,6.562120497777817
4,7.694411452953823,5.473364570602762,5.215875718236626
5,14.745994443711613,8.979132276379424,8.42802242828696
6,8.743636236599418,5.77358856620166,5.493369847982727
7,11.421729422102038,7.09922195731095,6.688029069543056
8,8.84642886048926,5.90023427626795,5.622802735899494
9,7.326767741645684,4.98564086696628,4.750780613705466
