Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,90.63390929515357,53.648267915292834,49.51629583642557
1,81.800873909577,55.9757544556461,51.701428440971696
2,51.63411578254289,40.40020680823289,38.38305093368145
3,49.46368798039582,38.40468705270428,36.33183620940886
4,92.03849861294182,60.09559125508878,55.346395593592405
5,79.10378180549998,53.618462981133874,49.528518494477716
6,78.43591189583445,54.44219449633299,50.262473052979914
7,51.61792436356586,40.60214015487894,38.70375764763746
8,81.25592799592874,52.15719743927461,48.20226289080021
9,162.74079496175045,88.25041201676612,81.3445327645749
