Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.725446492785274,10.994025322762631,10.615947251205828
1,14.01135581225289,11.165495627831799,10.753705107773811
2,14.218919166530966,11.429779698316324,11.022223808675164
3,16.16478087560962,12.744475928562132,12.240408216568419
4,13.7358432410587,10.942040557152009,10.555190033773425
5,17.33311616138905,13.508495375836723,12.93357903173984
6,13.417253418298692,10.786589091202401,10.405835043859515
7,16.53088990717112,12.998481464963684,12.479584342844705
8,14.835294057359697,11.824817034222198,11.390634917566606
9,14.129639232207303,11.182826674242051,10.76270275878231
