Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.554724109674128,8.928452613701424,8.66334180403928
1,10.661185340732573,8.654798108763167,8.361803958913338
2,10.933707263564731,8.909970784945203,8.61479214229088
3,12.097683092181086,9.41152556247351,9.068275214887318
4,10.5073726340509,8.85856755999386,8.568044277873526
5,12.709593611839821,9.205842344535185,8.906405180342643
6,10.29011002585111,8.425635962919102,8.17461701613065
7,12.335632257929955,9.732613410222456,9.352794163062836
8,11.292802662689997,9.115298385352498,8.818398077758328
9,10.679226125643007,8.543250538867365,8.265580230668885
