Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,18.50196425634926,13.679889822038238,13.020757345405794
1,21.766566832228577,15.822659772829953,14.989888205838902
2,24.766514455659554,17.955174563292605,17.033833901523156
3,34.3767101422049,24.45716546864096,23.13179833062824
4,15.132320600868582,11.149300192364578,10.575787346225955
5,63.86784626291448,44.28365541799333,40.97090671785742
6,19.753389064012804,14.468491112676045,13.73748576080057
7,34.946745459924614,24.870858995201836,23.510401751019856
8,20.585562933663496,15.09684022241508,14.320887739327986
9,15.011121120882102,11.098860138182086,10.540677679503865
