Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.38880373510294,25.326340338101712,23.877452348901432
1,53.4301600931338,31.545944113707797,29.565597334856307
2,33.24973377971426,22.454483581156182,21.323134158407974
3,36.261619483279496,22.68281540333018,21.399904228196974
4,45.578308162840884,27.391305731060527,25.71689506383583
5,39.356820192044275,24.22550220154979,22.88838599953256
6,41.60331512007348,25.594126694468407,24.115616485191552
7,38.918536311708245,24.164882954909878,22.83790021687161
8,39.717849527959146,24.615138543071634,23.25497326624112
9,53.503489131366834,31.587285106101447,29.632904692262947
