Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,17.96698751022269,8.888069693979661,8.067422768247186
1,10.195351680846077,7.348578925296756,6.765678606582661
2,13.866177361988676,9.15679850841579,8.28114837782958
3,13.700681083303945,8.354040640683642,7.562046561374654
4,9.400260088451684,6.976449621323836,6.56660767911697
5,21.76650485526301,10.866870211232662,9.875746119102647
6,10.44994121282534,7.50684736303279,6.8802726232611935
7,21.362812638202257,10.47213111692438,9.495513506766233
8,12.001642110005914,8.39949573701654,7.650802542630603
9,10.909777101869517,7.516618995039525,6.857939603777766
