Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.868454976652977,8.897935549579632,8.528718141401292
1,10.64182779449831,8.65346052213161,8.272626022402092
2,10.472220389011428,8.569064705935325,8.209630944966957
3,11.323028594961007,9.061265944620189,8.628713356945582
4,10.698078464095879,8.759266492305972,8.393939138747438
5,11.94969349050537,9.233073230516574,8.722633290067009
6,10.178845630147453,8.384387774709303,8.011759708184442
7,11.498004023847813,9.137183421367382,8.686008945800737
8,11.118874904115472,9.016822126312034,8.610222557376778
9,10.28473654490853,8.400898662920333,8.026383075674758
