Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,65.38483810486623,38.031659420804964,35.46632127506381
1,66.57687766246477,40.042614825975186,37.42448911372732
2,43.96938861138612,32.93988792253354,30.970022013507297
3,41.93309388245318,31.009703215046308,29.121971623979878
4,72.91008209331815,42.0318822015702,39.122225946833964
5,63.98445950999549,37.85896753966247,35.43038488119228
6,64.13886505185285,39.740485113237675,37.11779779205421
7,44.1649314050074,33.50981868476273,31.60475905006585
8,62.98116353663718,37.360362752841446,34.77675258976961
9,105.43526818628084,59.541185912748446,55.34392205182962
