Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.25493643616226,8.463751629845957,8.2443679909771
1,10.322816898365346,8.158251229989363,7.922761969495404
2,10.585092031223628,8.408423451916182,8.175825292803701
3,11.604344091038808,8.839266605411595,8.551421744687357
4,10.190590570521628,8.375964226029478,8.138905156645396
5,11.228962867780744,8.672770155640812,8.402953943222435
6,9.976995606408279,7.996715337227402,7.781506796558428
7,11.894554229032902,9.100851607717917,8.791692369134854
8,10.926296354851214,8.625062187343897,8.379262373817156
9,10.261976321935535,8.065222980848418,7.8352057884780955
