Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,69.02686416278509,36.75859873206277,33.81474329689979
1,64.58029620986734,40.05700492714274,36.76911344092522
2,43.21268956732344,32.135996569942485,30.028231287206403
3,41.04073895977893,30.134636848967713,28.036521040033694
4,71.6314589321909,40.47250971756656,37.18298952812884
5,62.165872919277774,37.59432312050946,34.60010371541276
6,62.258925989969896,39.32733459503491,36.07643211768168
7,43.54414305880904,32.57821206753033,30.518683487645227
8,63.67668175183943,37.17564158936098,34.163105983370656
9,110.79252666270307,57.23411494340864,52.490739836385416
