Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,46.807935263209885,29.072794713669794,27.488536950437798
1,49.14264944633938,31.0360594190501,29.398606552611287
2,38.79508746484935,26.188290575171152,24.976787402163872
3,36.8502591809829,24.45198347514832,23.273273631480674
4,51.793619621389865,31.716164332174515,29.90418007745862
5,46.58964067732682,29.316199476806023,27.757180330182756
6,48.77724310875259,30.902111958324163,29.240516060817104
7,39.03130507897141,26.898112851996153,25.60539303486329
8,45.69839797149824,28.893625179759933,27.334423911006773
9,75.20668735880606,44.22486356054992,41.316057477593645
