Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.458872376871122,8.657014766453912,8.321950233280827
1,10.43077744497463,8.404498306262585,8.030766782145932
2,10.687941352790688,8.625514712872853,8.265653157402653
3,11.752550573317324,9.170558464003978,8.725439558786547
4,10.394908737822982,8.569599211179524,8.222663711187495
5,12.26752186198975,9.051820365340676,8.540673621091102
6,10.089872975953302,8.202695895801323,7.783896281403019
7,11.995387471648122,9.3750825316502,8.896684508408697
8,11.056296831326177,8.957888779179745,8.569425661196934
9,10.450468192807946,8.3882900918932,7.997754539965177
