Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.799682470692325,9.096749808298139,8.776508046564718
1,10.900614565628768,8.887162683924855,8.525728677139128
2,11.17276993084239,9.046402865938603,8.6201159923371
3,12.387084445113224,9.661140009332954,9.252862295415413
4,10.747681558520663,8.99861657545286,8.67585414448253
5,13.076749641227211,9.636013084609116,9.199394688813493
6,10.521863380806222,8.708192553552337,8.37843422132436
7,12.631123952138873,9.992641505775548,9.502201365861252
8,11.543605453095466,9.343202207079674,8.970583777740035
9,10.925632094923994,8.771672296812195,8.43114810579238
