Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,38.031659420804964,24.83476745562025,23.361783662587968
1,40.613307396959556,26.790191979147515,25.289917694600987
2,33.749980707606476,23.148838433882386,22.022576342405102
3,31.50284658012827,21.478249465209487,20.40712086578415
4,42.02133996876318,26.938040380125976,25.259189805608777
5,37.99357720202572,25.20005054158571,23.775431614908037
6,39.999059919551534,26.737866281454878,25.272609045676326
7,34.495401587255756,23.71108135235498,22.56624267598351
8,37.2980388234691,24.895576878372047,23.394136761674602
9,58.8456393300819,36.522191681223646,33.931880269913734
