Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,90.84245841294259,57.85125643771902,52.41569847873461
1,140.34381703434246,77.50704714904563,70.30863249670847
2,49.90210701030429,37.874062161661335,36.104557955935746
3,71.39464692945455,49.39741385338998,45.185994796217656
4,90.31957316782982,62.83647595640031,57.623498315094295
5,73.00060413301136,51.89836603029604,47.78321183007159
6,75.00292580027141,53.93907208690889,50.024718955339324
7,68.82611653644662,49.68600960941379,45.99427031162101
8,75.38278354985944,52.81398843711964,48.451255207488295
9,148.90165609802438,77.0885799171636,70.1316126074084
