Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.12321396203255,8.403519108931567,8.166259035922756
1,10.15647506023063,8.08749064412105,7.837101907560346
2,10.425267236229235,8.346227967416858,8.098056696426458
3,11.447639848756332,8.748412666535454,8.45984849657071
4,10.06646082942122,8.302813610902493,8.054672548762069
5,11.551545612794062,8.581398101005572,8.30349349693474
6,9.82674171770244,7.924264786332342,7.700581236139714
7,11.680630908624284,8.996756085224487,8.676729492358332
8,10.7561933077041,8.544444880739213,8.291320599472844
9,10.158431345712053,7.999642470704139,7.757169807206875
