Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.837378845248882,9.04496587616486,8.729324063453426
1,10.833006921785412,8.887610993453595,8.499743892477781
2,11.075588063535825,9.126314627507586,8.73871467685697
3,12.229942557654537,9.788583677375735,9.292184326455164
4,10.781728493527275,8.963881848799865,8.639679899421727
5,12.774006096280917,9.862046293315323,9.277890102616063
6,10.462417507406247,8.665262640160313,8.24224963869218
7,12.497987428304935,10.023494980369364,9.522937568344146
8,11.475637277095,9.432612363599816,9.040579446105305
9,10.8591323272478,8.878873359975167,8.494218740433002
