Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.0256179436926,10.904982992157468,10.609822516144428
1,13.458007467580696,11.107958159119539,10.758643424404216
2,13.743959514650662,11.40513151313106,11.050560906493363
3,15.64397955935949,12.714503420582531,12.25816604533885
4,13.027062590151292,10.860207962623639,10.558067251544077
5,16.935777392081715,13.493345589378235,12.787585377497805
6,12.862478670255793,10.700600616807016,10.38182164110831
7,15.951755326675102,12.931449663479821,12.476016985518294
8,14.2544527041401,11.775939719908997,11.403562163312078
9,13.546382061782012,11.150246792871654,10.790641138795886
